person_id,query_id,query_text,engine,rank,movie_key,movie_title,movie_overview,relevance_grade
P13,23,"A cantankerous and eccentric landscape painter navigates his complex personal relationships, his deep devotion to his father, and his unwavering obsession with capturing the sublime power of light and nature on canvas during the final decades of his life.",bm25,2,origin,Origin,"While investigating the global phenomenon of caste and its dark influence on society, a journalist faces unfathomable personal loss and uncovers the beauty of human resilience.",1
P13,23,"A cantankerous and eccentric landscape painter navigates his complex personal relationships, his deep devotion to his father, and his unwavering obsession with capturing the sublime power of light and nature on canvas during the final decades of his life.",bm25,3,brokenembraces,Broken Embraces,"Harry Caine, a blind writer, reaches this moment in time when he has to heal his wounds from 14 years back. He was then still known by his real name, Mateo Blanco, and directing his last movie.",1
P13,23,"A cantankerous and eccentric landscape painter navigates his complex personal relationships, his deep devotion to his father, and his unwavering obsession with capturing the sublime power of light and nature on canvas during the final decades of his life.",bm25,4,mrturner,Mr. Turner,"Eccentric British painter J.M.W. Turner  lives his last 25 years with gusto and secretly becomes involved with a seaside landlady, while his faithful housekeeper bears an unrequited love for him.",0
P13,23,"A cantankerous and eccentric landscape painter navigates his complex personal relationships, his deep devotion to his father, and his unwavering obsession with capturing the sublime power of light and nature on canvas during the final decades of his life.",bm25,5,bigeyes,Big Eyes,"In the late 1950s and early '60s, artist Walter Keane achieves unbelievable fame and success with portraits of saucer-eyed waifs. However, no one realizes that his wife, Margaret, is the real painter ",0
P14,32,"A weary, synthetic law enforcement officer uncovers a long-buried secret about his own origins while searching for a legendary retired investigator, ultimately questioning the nature of the soul in a decaying, rain-drenched future.",hybrid,1,"i,_robot","I, Robot",,2
P14,32,"A weary, synthetic law enforcement officer uncovers a long-buried secret about his own origins while searching for a legendary retired investigator, ultimately questioning the nature of the soul in a decaying, rain-drenched future.",hybrid,2,blade_runner_2049,Blade Runner 2049,,1
P14,32,"A weary, synthetic law enforcement officer uncovers a long-buried secret about his own origins while searching for a legendary retired investigator, ultimately questioning the nature of the soul in a decaying, rain-drenched future.",hybrid,3,surrogates,Surrogates,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of oth",0
P14,32,"A weary, synthetic law enforcement officer uncovers a long-buried secret about his own origins while searching for a legendary retired investigator, ultimately questioning the nature of the soul in a decaying, rain-drenched future.",hybrid,4,blade_runner,Blade Runner,,0
P14,32,"A weary, synthetic law enforcement officer uncovers a long-buried secret about his own origins while searching for a legendary retired investigator, ultimately questioning the nature of the soul in a decaying, rain-drenched future.",hybrid,5,lethal_weapon,Lethal Weapon,,0
P14,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,bm25,1,tomorrowneverdies,Tomorrow Never Dies,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now James Bond must take on this evil mastermind in an adrenaline-charged battle to end his,0
P14,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,bm25,2,tomorrowneverdie,Tomorrow Never Die,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now James Bond must take on this evil mastermind in an adrenaline-charged battle to end his,0
P14,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,bm25,3,zerodarkthirty,Zero Dark Thirty,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",0
P14,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,bm25,4,buried,Buried,Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to ,0
P14,5,An ambitious arms dealer navigates the moral complexities and lethal dangers of the global weapons trade while trying to stay one step ahead of a relentless international agent.,bm25,5,lordofwar,Lord of War,"Yuri Orlov is a globetrotting arms dealer and, through some of the deadliest war zones, he struggles to stay one step ahead of a relentless Interpol agent, his business rivals and even some of his cus",0
P14,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",bm25,1,gandh,Gandh,"A silent black comedy, about the monetary needs of a character & how it impacts the others. A young, unemployed graduate Mahadev's struggle to land a job through any means possible and crosses paths w",0
P14,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",bm25,2,gandhi,Gandhi,"In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the",0
P14,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",bm25,3,hellboundhellraiserii,Hellbound: Hellraiser II,Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II is a feature length documentary uncovering the history and the making of Clive Barker's Hellraiser and Hellbound: Hellraiser II films.,0
P14,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",bm25,4,realpain,A Real Pain,Mismatched cousins David and Benji reunite for a tour through Poland to honor their beloved grandmother. The adventure takes a turn when the pair's old tensions resurface against the backdrop of their,0
P14,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",bm25,5,sleeplessinseattle,Sleepless in Seattle,"After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Across the country, an engaged woman becomes convinced that they belong together, despite",0
P14,1,"A behavioral psychologist, a hairy nature writer, and a feral man raised by an ape find their lives inextricably linked in a bizarre, darkly comedic exploration of the conflict between civilized social conditioning and our primal, animal instincts.",hybrid,1,human_nature,Human Nature,,2
P14,1,"A behavioral psychologist, a hairy nature writer, and a feral man raised by an ape find their lives inextricably linked in a bizarre, darkly comedic exploration of the conflict between civilized social conditioning and our primal, animal instincts.",hybrid,2,confessions_of_a_dangerous_mind,Confessions of a Dangerous Mind,,1
P14,1,"A behavioral psychologist, a hairy nature writer, and a feral man raised by an ape find their lives inextricably linked in a bizarre, darkly comedic exploration of the conflict between civilized social conditioning and our primal, animal instincts.",hybrid,3,jennifer_eight,Jennifer Eight,,0
P14,1,"A behavioral psychologist, a hairy nature writer, and a feral man raised by an ape find their lives inextricably linked in a bizarre, darkly comedic exploration of the conflict between civilized social conditioning and our primal, animal instincts.",hybrid,4,monkeybone,Monkeybone,"After a car crash sends repressed cartoonist Stu into a coma, he and the mischievous Monkeybone, his hilarious alter-ego, wake up in a wacked-out waystation for lost souls. When Monkeybone takes over ",0
P14,1,"A behavioral psychologist, a hairy nature writer, and a feral man raised by an ape find their lives inextricably linked in a bizarre, darkly comedic exploration of the conflict between civilized social conditioning and our primal, animal instincts.",hybrid,5,being_john_malkovich,Being John Malkovich,,0
P14,27,"A man is born with the physical appearance of an elderly person and experiences his life in reverse, aging backward while forming a lifelong, star-crossed connection with a woman who grows up normally.",bm25,1,trumanshow,"Truman Show, The",An insurance salesman begins to suspect that his whole life is actually some sort of reality TV show.,2
P14,27,"A man is born with the physical appearance of an elderly person and experiences his life in reverse, aging backward while forming a lifelong, star-crossed connection with a woman who grows up normally.",bm25,2,americansplendor,American Splendor,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,1
P14,27,"A man is born with the physical appearance of an elderly person and experiences his life in reverse, aging backward while forming a lifelong, star-crossed connection with a woman who grows up normally.",bm25,3,evencowgirlsgetblues,Even Cowgirls Get the Blues,A girl born with enormous thumbs in the repressive era of the 1950s learns to turn her quirks into assets.,1
P14,27,"A man is born with the physical appearance of an elderly person and experiences his life in reverse, aging backward while forming a lifelong, star-crossed connection with a woman who grows up normally.",bm25,4,origin,Origin,"While investigating the global phenomenon of caste and its dark influence on society, a journalist faces unfathomable personal loss and uncovers the beauty of human resilience.",0
P14,27,"A man is born with the physical appearance of an elderly person and experiences his life in reverse, aging backward while forming a lifelong, star-crossed connection with a woman who grows up normally.",bm25,5,substance,"Substance, The","A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",0
P14,29,"A suburban family finds their peaceful life shattered when malevolent spirits, displaced by the construction of their neighborhood on an unhallowed burial ground, begin to manifest through their television set and terrorize them from within their own home.",bm25,1,nighttime,Night Time (The Poltergeist Treatment),"A man is immobile and incapacitated, but has professional and nonprofessional volunteers serve and help him. Though, he takes full advantage of the situation and uses and abuses the volunteer crew.",2
P14,29,"A suburban family finds their peaceful life shattered when malevolent spirits, displaced by the construction of their neighborhood on an unhallowed burial ground, begin to manifest through their television set and terrorize them from within their own home.",bm25,2,kingdom,"Kingdom, The","In a world hit by a wave of mutations transforming humans into animals, Francois does everything he can to save his wife. As some of the creatures disappear into a nearby forest, he and their son Emil",1
P14,29,"A suburban family finds their peaceful life shattered when malevolent spirits, displaced by the construction of their neighborhood on an unhallowed burial ground, begin to manifest through their television set and terrorize them from within their own home.",bm25,3,sherlockholmes,Sherlock Holmes,"Jimmy Ward infiltrates a criminal gang, only to reveal at the last moment that he is, in fact, none other than an undercover Sherlock Holmes.",0
P14,29,"A suburban family finds their peaceful life shattered when malevolent spirits, displaced by the construction of their neighborhood on an unhallowed burial ground, begin to manifest through their television set and terrorize them from within their own home.",bm25,4,dragonslayer,Dragonslayer,A sorcerer and his apprentice are on a mission to kill an evil dragon to save the King's daughter from being sacrificed according to a pact that the King himself made with the dragon to protect his ki,1
P14,29,"A suburban family finds their peaceful life shattered when malevolent spirits, displaced by the construction of their neighborhood on an unhallowed burial ground, begin to manifest through their television set and terrorize them from within their own home.",bm25,5,firsttheykilledmyfather,First They Killed My Father,A 5-year-old girl embarks on a harrowing quest for survival amid the sudden rise and terrifying reign of the Khmer Rouge in Cambodia.,0
P14,21,"A small seaside community is terrorized by a massive, man-eating predator, forcing a reluctant local law enforcement officer, a marine biologist, and a grizzled shark hunter to venture out onto the open ocean to destroy the beast.",hybrid,1,jaws_2,Jaws 2,,0
P14,21,"A small seaside community is terrorized by a massive, man-eating predator, forcing a reluctant local law enforcement officer, a marine biologist, and a grizzled shark hunter to venture out onto the open ocean to destroy the beast.",hybrid,2,jaws,Jaws,"When the seaside community of Amity finds itself under attack by a dangerous great white shark, the town's chief of police, a young marine biologist, and a grizzled shark hunter embark on a desperate ",0
P14,21,"A small seaside community is terrorized by a massive, man-eating predator, forcing a reluctant local law enforcement officer, a marine biologist, and a grizzled shark hunter to venture out onto the open ocean to destroy the beast.",hybrid,3,leviathan,Leviathan,Underwater deep-sea miners encounter a Soviet wreck and bring back a dangerous cargo to their base on the ocean floor with horrifying results. The crew of the mining base must fight to survive against,0
P14,21,"A small seaside community is terrorized by a massive, man-eating predator, forcing a reluctant local law enforcement officer, a marine biologist, and a grizzled shark hunter to venture out onto the open ocean to destroy the beast.",hybrid,4,star_wars:_a_new_hope,Star Wars: A New Hope,,0
P14,22,"A high-ranking nobleman secretly authors the legendary plays attributed to a charismatic but illiterate actor, sparking a dangerous political conspiracy during a time of royal succession and court intrigue.",hybrid,1,anonymous,Anonymous,A man finds himself homeless after a fight with his significant other.,0
P14,22,"A high-ranking nobleman secretly authors the legendary plays attributed to a charismatic but illiterate actor, sparking a dangerous political conspiracy during a time of royal succession and court intrigue.",hybrid,2,amadeus,Amadeus,Disciplined Italian composer Antonio Salieri becomes consumed by jealousy and resentment towards the hedonistic and remarkably talented young Salzburger composer Wolfgang Amadeus Mozart.,0
P14,22,"A high-ranking nobleman secretly authors the legendary plays attributed to a charismatic but illiterate actor, sparking a dangerous political conspiracy during a time of royal succession and court intrigue.",hybrid,3,shakespeare_in_love,Shakespeare in Love,,0
P15,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",hybrid,1,"haunting,_the","Haunting, The",,2
P15,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",hybrid,2,ed_wood,Ed Wood,,1
P15,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",hybrid,3,evil_dead_ii:_dead_by_dawn,Evil Dead II: Dead by Dawn,,0
P15,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",hybrid,4,leprechaun_2,Leprechaun 2,,0
P15,6,"A group of strangers is lured to a remote, decaying mansion under the guise of a sleep study, only to find themselves trapped and terrorized by the malevolent supernatural forces of the house that feed on their deepest fears and personal tragedies.",hybrid,5,tucker_and_dale_vs_evil,Tucker and Dale vs Evil,,0
P15,14,"Two socially awkward and brilliant physicists find their quiet, routine-driven lives turned upside down when an aspiring actress and free-spirited woman moves into the apartment across the hall.",bm25,1,littlemen,Little Men,"In this adaptation of the classic novel by Louisa May Alcott, two street kids from Boston find themselves at Plumfield, a rural boarding school run by Jo and her husband -- and they soon learn academi",2
P15,14,"Two socially awkward and brilliant physicists find their quiet, routine-driven lives turned upside down when an aspiring actress and free-spirited woman moves into the apartment across the hall.",bm25,2,copycat,Copycat,An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.,1
P15,14,"Two socially awkward and brilliant physicists find their quiet, routine-driven lives turned upside down when an aspiring actress and free-spirited woman moves into the apartment across the hall.",bm25,3,vanillasky,Vanilla Sky,"David Aames has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia, his face is horribly disfigured in a car accident. That's just the be",0
P15,14,"Two socially awkward and brilliant physicists find their quiet, routine-driven lives turned upside down when an aspiring actress and free-spirited woman moves into the apartment across the hall.",bm25,4,lalaland,La La Land,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced w",0
P15,14,"Two socially awkward and brilliant physicists find their quiet, routine-driven lives turned upside down when an aspiring actress and free-spirited woman moves into the apartment across the hall.",bm25,5,mechanic,"Mechanic, The","Arthur Bishop is a 'mechanic' - an elite assassin with a strict code requiring professional perfection and total detachment. One of an elite group of assassins, Bishop may be the best in the business ",0
P15,24,A resilient young man growing up in a racially divided country overcomes systemic oppression and personal tragedy through the power of boxing and the wisdom of his mentors to become a symbol of hope for his people.,bm25,1,origin,Origin,"While investigating the global phenomenon of caste and its dark influence on society, a journalist faces unfathomable personal loss and uncovers the beauty of human resilience.",0
P15,24,A resilient young man growing up in a racially divided country overcomes systemic oppression and personal tragedy through the power of boxing and the wisdom of his mentors to become a symbol of hope for his people.,bm25,2,darkesthour,Darkest Hour,"In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler or fight on knowing that it could mean the end of the British Empire.",0
P15,24,A resilient young man growing up in a racially divided country overcomes systemic oppression and personal tragedy through the power of boxing and the wisdom of his mentors to become a symbol of hope for his people.,bm25,3,clashoftitans,Clash of the Titans,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Had",0
P15,24,A resilient young man growing up in a racially divided country overcomes systemic oppression and personal tragedy through the power of boxing and the wisdom of his mentors to become a symbol of hope for his people.,bm25,4,startreknemesis,Star Trek: Nemesis,"En route to the honeymoon of William Riker to Deanna Troi on her home planet of Betazed, Captain Jean-Luc Picard and the crew of the U.S.S. Enterprise receives word from Starfleet that a coup has resu",0
P15,24,A resilient young man growing up in a racially divided country overcomes systemic oppression and personal tragedy through the power of boxing and the wisdom of his mentors to become a symbol of hope for his people.,bm25,5,prom,"Prom, The","Two middle-class notions dealers live happily with their girl, but an inheritance turns these nice people into snob Nouveaux Riches. Although the aristocracy invites them, the 'Tout-Paris' laughs behi",0
P15,33,An elite paramilitary rescue team sent into a remote jungle to retrieve hostages finds themselves being systematically hunted by a technologically advanced extraterrestrial warrior that views them as trophies.,bm25,1,predator,Predator,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,2
P15,33,An elite paramilitary rescue team sent into a remote jungle to retrieve hostages finds themselves being systematically hunted by a technologically advanced extraterrestrial warrior that views them as trophies.,bm25,2,predatorhunter,Predator/Hunter,"The Hunters and the Hunted: The Making of Predator 2 is a 2005 documentary that details the production of the 1990 film Predator 2. Created for the Predator 2: Special Edition DVD set, it uses intervi",1
P15,33,An elite paramilitary rescue team sent into a remote jungle to retrieve hostages finds themselves being systematically hunted by a technologically advanced extraterrestrial warrior that views them as trophies.,bm25,3,aliensvspredato,"Aliens
  Vs Predato","After a horrifying PredAlien crash-lands near a small Colorado town, killing everyone it encounters and producing countless Alien offspring, a lone Predator arrives to ""clean up"" the infestation.",0
P15,33,An elite paramilitary rescue team sent into a remote jungle to retrieve hostages finds themselves being systematically hunted by a technologically advanced extraterrestrial warrior that views them as trophies.,bm25,4,alienvspredator,Alien vs. Predator,"When scientists discover something near Antarctica that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting gro",0
P15,33,An elite paramilitary rescue team sent into a remote jungle to retrieve hostages finds themselves being systematically hunted by a technologically advanced extraterrestrial warrior that views them as trophies.,bm25,5,diehard,Die Hard,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office's Christmas Party, the entire building is overtaken by a gro",0
P15,18,"A boundary-pushing performance artist and eccentric entertainer struggles to find a balance between his genuine desire for artistic integrity and his constant need to blur the lines between reality and elaborate, often alienating, public pranks.",bm25,1,elvis,Elvis,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",0
P15,18,"A boundary-pushing performance artist and eccentric entertainer struggles to find a balance between his genuine desire for artistic integrity and his constant need to blur the lines between reality and elaborate, often alienating, public pranks.",bm25,2,marriagestory,Marriage Story,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",0
P15,18,"A boundary-pushing performance artist and eccentric entertainer struggles to find a balance between his genuine desire for artistic integrity and his constant need to blur the lines between reality and elaborate, often alienating, public pranks.",bm25,3,stuntman,"Stuntman, The",The Chinese Stuntman was a Bruceploitation film released in 1981. Bruce Li (who also directs) plays an insurance salesman who ends up working as a stuntman on a Hong Kong movie.,0
P15,18,"A boundary-pushing performance artist and eccentric entertainer struggles to find a balance between his genuine desire for artistic integrity and his constant need to blur the lines between reality and elaborate, often alienating, public pranks.",bm25,4,simone,Simone,"A mysterious, erotic and haunting love story between a writer/professor at Puerto Rico's leading University and an aspiring artist from the immigrant Chinese community.",0
P15,18,"A boundary-pushing performance artist and eccentric entertainer struggles to find a balance between his genuine desire for artistic integrity and his constant need to blur the lines between reality and elaborate, often alienating, public pranks.",bm25,5,8mm,8MM,"A small, seemingly innocuous plastic reel of film leads surveillance specialist Tom Welles down an increasingly dark and frightening path. With the help of the streetwise Max, he relentlessly follows ",0
P15,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",hybrid,1,dr._strangelove,Dr. Strangelove,,2
P15,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",hybrid,2,oppenheimer,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,1
P15,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",hybrid,3,armageddon,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller",0
P15,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",hybrid,4,thirteen_days,Thirteen Days,,0
P15,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",hybrid,5,"adventures_of_buckaroo_banzai_across_the_eighth_dimension,_the","Adventures of Buckaroo Banzai Across the Eighth Dimension, The",,0
P15,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,hybrid,1,"american_president,_the","American President, The",,0
P15,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,hybrid,2,vice,Vice,"Julian Michaels has designed the ultimate resort: VICE, where anything goes and the customers can play out their wildest fantasies with artificial inhabitants who look, think and feel like humans. Whe",0
P15,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,hybrid,3,traff,Traff,This documentary feature addresses the question of how gay men lived and could live their lives under 'real socialism'...,0
P15,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,hybrid,4,traffic,Traffic,"An exploration of the United States of America's war on drugs from multiple perspectives. For the new head of the Office of National Drug Control Policy, the war becomes personal when he discovers his",0
P15,26,A calculated and ambitious bureaucrat rises through the ranks of American government to become one of the most powerful and influential figures in history by quietly reshaping the executive branch from the shadows.,hybrid,5,being_there,Being There,,0
P15,19,"A professional con artist becomes dangerously entangled with his estranged, cold-blooded mother and his manipulative girlfriend, leading to a fatal collision of greed, betrayal, and dark family dysfunction.",hybrid,1,"big_short,_the","Big Short, The",,2
P15,19,"A professional con artist becomes dangerously entangled with his estranged, cold-blooded mother and his manipulative girlfriend, leading to a fatal collision of greed, betrayal, and dark family dysfunction.",hybrid,2,two_for_the_money,Two For The Money,,1
P15,19,"A professional con artist becomes dangerously entangled with his estranged, cold-blooded mother and his manipulative girlfriend, leading to a fatal collision of greed, betrayal, and dark family dysfunction.",hybrid,3,a_most_violent_year,A Most Violent Year,,0
P15,19,"A professional con artist becomes dangerously entangled with his estranged, cold-blooded mother and his manipulative girlfriend, leading to a fatal collision of greed, betrayal, and dark family dysfunction.",hybrid,4,"deer_hunter,_the","Deer Hunter, The",,0
P15,19,"A professional con artist becomes dangerously entangled with his estranged, cold-blooded mother and his manipulative girlfriend, leading to a fatal collision of greed, betrayal, and dark family dysfunction.",hybrid,5,gold,Gold,"Kenny Wells, a modern-day prospector, hustler, and dreamer, is desperate for a lucky break. Left with few options, Wells teams up with an equally luckless geologist to execute a grandiose, last-ditch ",0
P16,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",hybrid,1,dream_scenario,Dream Scenario,,0
P16,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",hybrid,2,spider_man,Spider-Man,,0
P16,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",hybrid,3,jacob's_ladder,Jacob's Ladder,,0
P16,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",hybrid,4,while_we're_young,While We're Young,,0
P16,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",hybrid,5,"social_network,_the","Social Network, The",,0
P16,4,"A hardened escaped convict on the run forms an unexpected and tender bond with the young boy he has taken as a hostage, leading to a poignant journey through the Texas landscape while being pursued by a relentless veteran lawman.",bm25,1,publicenemies,Public Enemies,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate",2
P16,4,"A hardened escaped convict on the run forms an unexpected and tender bond with the young boy he has taken as a hostage, leading to a poignant journey through the Texas landscape while being pursued by a relentless veteran lawman.",bm25,2,darkknightrises,"Dark Knight Rises, The","Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Dep",1
P16,4,"A hardened escaped convict on the run forms an unexpected and tender bond with the young boy he has taken as a hostage, leading to a poignant journey through the Texas landscape while being pursued by a relentless veteran lawman.",bm25,3,tombstone,Tombstone,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badg",1
P16,4,"A hardened escaped convict on the run forms an unexpected and tender bond with the young boy he has taken as a hostage, leading to a poignant journey through the Texas landscape while being pursued by a relentless veteran lawman.",bm25,4,bonnieclyde,Bonnie and Clyde,The making-of documentary of Bonnie and Clyde.,0
P16,4,"A hardened escaped convict on the run forms an unexpected and tender bond with the young boy he has taken as a hostage, leading to a poignant journey through the Texas landscape while being pursued by a relentless veteran lawman.",bm25,5,perfectworld,"Perfect World, A","In the near future, Manila is an almost-utopian city, but they still believe in ghost stories. Nobody survives the mysterious blackouts that happen in random parts of the city after midnight. Nobody b",0
P16,32,"A weary, synthetic law enforcement officer uncovers a long-buried secret about his own origins while searching for a legendary retired investigator, ultimately questioning the nature of the soul in a decaying, rain-drenched future.",hybrid,1,"i,_robot","I, Robot",,2
P16,32,"A weary, synthetic law enforcement officer uncovers a long-buried secret about his own origins while searching for a legendary retired investigator, ultimately questioning the nature of the soul in a decaying, rain-drenched future.",hybrid,2,blade_runner_2049,Blade Runner 2049,,1
P16,32,"A weary, synthetic law enforcement officer uncovers a long-buried secret about his own origins while searching for a legendary retired investigator, ultimately questioning the nature of the soul in a decaying, rain-drenched future.",hybrid,3,surrogates,Surrogates,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of oth",0
P16,32,"A weary, synthetic law enforcement officer uncovers a long-buried secret about his own origins while searching for a legendary retired investigator, ultimately questioning the nature of the soul in a decaying, rain-drenched future.",hybrid,4,blade_runner,Blade Runner,,0
P16,32,"A weary, synthetic law enforcement officer uncovers a long-buried secret about his own origins while searching for a legendary retired investigator, ultimately questioning the nature of the soul in a decaying, rain-drenched future.",hybrid,5,lethal_weapon,Lethal Weapon,,0
P16,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",bm25,1,manchuriancandidate,"Manchurian Candidate, The","Years after his squad was ambushed during the Gulf War, Major Ben Marco finds himself having terrible nightmares. He begins to doubt that his fellow squad-mate Sergeant Raymond Shaw, now a vice-presid",0
P16,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",bm25,2,avenge,Avenge,"Once upon a time in Little Italy, a mob widow plots to avenge the death of her husband with the help of the local gypsies. Her vendetta involves supernatural machinations which help to control the fat",0
P16,12,"A dark political satire follows a series of absurd, high-stakes miscommunications between military and government leaders that inadvertently trigger a global nuclear apocalypse.",bm25,3,thirteendays,Thirteen Days,The story of the Cuban Missile Crisis in 1962--the nuclear standoff with the USSR sparked by the discovery by the Americans of missile bases established on the Soviet-allied island of Cuba.,0
